transactionid,employeeid,time,amount,profit,customerid,stage
5069,8,2020-06-25 18:49:00,23.9,4.78
5070,3,2020-06-25 19:47:00,14.6,2.92
5071,7,2020-06-25 19:53:00,33.4,6.68
5072,10,2020-06-25 20:42:00,105.9,21.18
5073,1,2020-06-25 21:05:00,8.5,1.7
5074,14,2020-06-25 21:59:00,136.0,27.2
5075,3,2020-06-25 22:15:00,27.9,5.58
5076,13,2020-06-25 22:42:00,149.6,29.92
5077,0,2020-06-26 10:44:00,134.3,26.86
5078,3,2020-06-26 11:04:00,23.4,4.68
5079,5,2020-06-26 11:28:00,27.4,5.48
5080,2,2020-06-26 12:06:00,12.2,2.44
5081,9,2020-06-26 12:32:00,161.3,32.26
5082,6,2020-06-26 13:02:00,11.6,2.32
5083,14,2020-06-26 13:32:00,14.7,2.94
5084,7,2020-06-26 14:31:00,155.5,31.1
5085,8,2020-06-26 14:48:00,25.2,5.04
5086,4,2020-06-26 15:42:00,7.0,1.4
5087,2,2020-06-26 15:46:00,161.6,32.32
5088,5,2020-06-26 16:46:00,2.4,0.48
5089,5,2020-06-26 17:04:00,67.3,13.46
5090,10,2020-06-26 17:39:00,9.3,1.86
5091,10,2020-06-26 17:50:00,2.1,0.42
5092,68,2020-06-26 18:04:00,4.5,0.9
5093,10,2020-06-26 18:43:00,40.4,8.08
5094,67,2020-06-26 18:44:00,7.8,1.56
5095,13,2020-06-26 19:01:00,2.6,0.52
5096,68,2020-06-26 19:45:00,28.4,5.68
5097,5,2020-06-26 20:25:00,56.3,11.26
5098,10,2020-06-26 21:18:00,161.7,32.34
5099,2,2020-06-26 21:52:00,160.5,32.1
5100,5,2020-06-26 21:55:00,54.0,10.8
5101,14,2020-06-26 22:52:00,112.2,22.44
5102,4,2020-06-27 10:55:00,29.6,5.92
5103,4,2020-06-27 11:23:00,24.9,4.98
5104,9,2020-06-27 11:45:00,283.8,56.76
5105,2,2020-06-27 11:53:00,2.4,0.48
5106,3,2020-06-27 12:15:00,56.7,11.34
5107,14,2020-06-27 12:39:00,57.3,11.46
5108,6,2020-06-27 13:05:00,27.0,5.4
5109,12,2020-06-27 13:35:00,2.1,0.42
5110,67,2020-06-27 13:39:00,4.3,0.86
5111,13,2020-06-27 13:44:00,2.4,0.48
5112,1,2020-06-27 13:59:00,204.9,40.98
5113,9,2020-06-27 14:29:00,11.4,2.28
5114,12,2020-06-27 14:33:00,16.0,3.2
5115,9,2020-06-27 15:02:00,38.5,7.7
5116,4,2020-06-27 15:27:00,12.2,2.44
5117,68,2020-06-27 15:55:00,2.1,0.42
5118,67,2020-06-27 16:14:00,174.3,34.86
5119,8,2020-06-27 16:22:00,96.4,19.28
5120,7,2020-06-27 16:38:00,65.5,13.1
5121,5,2020-06-27 16:41:00,132.5,26.5
5122,2,2020-06-27 16:56:00,22.8,4.56
5123,9,2020-06-27 17:06:00,13.8,2.76
5124,10,2020-06-27 17:14:00,38.9,7.78
5125,1,2020-06-27 17:36:00,12.5,2.5
5126,4,2020-06-27 17:42:00,2.4,0.48
5127,2,2020-06-27 17:42:00,2.4,0.48
5128,0,2020-06-27 17:57:00,50.3,10.06
5129,68,2020-06-27 18:05:00,90.1,18.02
5130,7,2020-06-27 18:10:00,7.5,1.5
5131,8,2020-06-27 18:18:00,57.2,11.44
5132,12,2020-06-27 18:28:00,59.3,11.86
5133,2,2020-06-27 18:51:00,25.3,5.06
5134,3,2020-06-27 18:59:00,8.7,1.74
5135,6,2020-06-27 19:28:00,26.5,5.3
5136,2,2020-06-27 19:55:00,33.2,6.64
5137,7,2020-06-27 20:16:00,5.6,1.12
5138,5,2020-06-27 20:38:00,23.1,4.62
5139,3,2020-06-27 20:51:00,257.3,51.46
5140,67,2020-06-27 20:58:00,243.7,48.74
5141,7,2020-06-27 21:02:00,14.2,2.84
5142,8,2020-06-27 21:05:00,27.5,5.5
5143,12,2020-06-27 21:19:00,129.9,25.98
5144,14,2020-06-27 21:42:00,60.5,12.1
5145,68,2020-06-27 21:46:00,2.2,0.44
5146,13,2020-06-27 21:50:00,304.6,60.92
5147,68,2020-06-27 21:54:00,30.9,6.18
5148,10,2020-06-27 22:15:00,11.7,2.34
5149,0,2020-06-27 22:26:00,8.5,1.7
5150,4,2020-06-27 22:37:00,33.1,6.62
5151,5,2020-06-27 22:37:00,56.8,11.36
5152,5,2020-06-27 22:59:00,23.3,4.66
5153,67,2020-06-28 11:27:00,2.4,0.48
5154,13,2020-06-28 11:51:00,193.9,38.78
5155,68,2020-06-28 12:03:00,51.0,10.2
5156,9,2020-06-28 12:16:00,14.9,2.98
5157,67,2020-06-28 13:04:00,4.5,0.9
5158,3,2020-06-28 13:49:00,8.5,1.7
5159,8,2020-06-28 14:02:00,28.6,5.72
5160,1,2020-06-28 14:12:00,12.7,2.54
5161,6,2020-06-28 15:00:00,5.4,1.08
5162,67,2020-06-28 15:14:00,10.1,2.02
5163,9,2020-06-28 15:44:00,162.0,32.4
5164,67,2020-06-28 16:20:00,109.1,21.82
5165,3,2020-06-28 17:01:00,51.2,10.24
5166,13,2020-06-28 17:30:00,57.9,11.58
5167,9,2020-06-28 18:06:00,44.0,8.8
5168,67,2020-06-28 18:20:00,10.0,2.0
5169,10,2020-06-28 19:06:00,8.7,1.74
5170,67,2020-06-28 19:12:00,46.2,9.24
5171,13,2020-06-28 20:05:00,29.8,5.96
5172,0,2020-06-28 20:58:00,8.5,1.7
5173,8,2020-06-28 21:35:00,2.4,0.48
5174,12,2020-06-28 22:33:00,38.8,7.76
5175,6,2020-06-29 10:48:00,35.0,7.0
5176,8,2020-06-29 11:29:00,12.7,2.54
5177,13,2020-06-29 11:33:00,135.9,27.18
5178,10,2020-06-29 12:30:00,25.6,5.12
5179,67,2020-06-29 13:13:00,23.0,4.6
5180,4,2020-06-29 13:25:00,2.4,0.48
5181,8,2020-06-29 13:36:00,5.0,1.0
5182,0,2020-06-29 13:46:00,5.0,1.0
5183,4,2020-06-29 14:36:00,94.6,18.92
5184,9,2020-06-29 14:51:00,61.9,12.38
5185,8,2020-06-29 15:12:00,23.1,4.62
5186,8,2020-06-29 15:54:00,49.1,9.82
5187,12,2020-06-29 16:21:00,25.5,5.1
5188,8,2020-06-29 16:35:00,123.2,24.64
5189,10,2020-06-29 16:41:00,2.4,0.48
5190,3,2020-06-29 17:41:00,17.8,3.56
5191,5,2020-06-29 18:17:00,93.1,18.62
5192,68,2020-06-29 19:14:00,54.6,10.92
5193,9,2020-06-29 19:46:00,2.4,0.48
5194,67,2020-06-29 20:21:00,10.0,2.0
5195,6,2020-06-29 20:39:00,35.0,7.0
5196,5,2020-06-29 21:20:00,9.3,1.86
5197,4,2020-06-29 21:57:00,208.0,41.6
5198,0,2020-06-29 22:44:00,168.9,33.78
5199,2,2020-06-30 10:27:00,109.9,21.98
5200,14,2020-06-30 10:30:00,9.5,1.9
5201,6,2020-06-30 10:31:00,215.7,43.14
5202,7,2020-06-30 11:21:00,65.6,13.12
5203,1,2020-06-30 11:23:00,48.5,9.7
5204,12,2020-06-30 11:59:00,20.8,4.16
5205,6,2020-06-30 12:38:00,22.7,4.54
5206,3,2020-06-30 13:15:00,7.1,1.42
5207,0,2020-06-30 13:24:00,38.0,7.6
5208,68,2020-06-30 13:45:00,8.0,1.6
5209,68,2020-06-30 14:08:00,151.4,30.28
5210,68,2020-06-30 14:46:00,143.0,28.6
5211,9,2020-06-30 14:58:00,36.1,7.22
5212,67,2020-06-30 15:40:00,17.4,3.48
5213,14,2020-06-30 16:03:00,48.5,9.7
5214,12,2020-06-30 16:03:00,22.3,4.46
5215,0,2020-06-30 16:59:00,144.5,28.9
5216,10,2020-06-30 17:10:00,63.5,12.7
5217,13,2020-06-30 18:05:00,2.4,0.48
5218,1,2020-06-30 18:21:00,166.2,33.24
5219,0,2020-06-30 19:08:00,2.1,0.42
5220,12,2020-06-30 19:34:00,2.2,0.44
5221,67,2020-06-30 20:01:00,2.1,0.42
5222,13,2020-06-30 20:55:00,29.6,5.92
5223,67,2020-06-30 21:03:00,174.1,34.82
5224,3,2020-06-30 21:50:00,164.0,32.8
5225,0,2020-06-30 22:37:00,59.1,11.82
5226,10,2020-06-30 22:38:00,33.6,6.72
5227,14,2020-07-01 10:23:00,17.7,3.54
5228,68,2020-07-01 10:50:00,126.9,25.38
5229,4,2020-07-01 11:47:00,20.1,4.02
5230,14,2020-07-01 12:44:00,2.4,0.48
5231,6,2020-07-01 13:19:00,4.6,0.92
5232,0,2020-07-01 13:25:00,11.4,2.28
5233,8,2020-07-01 14:05:00,156.2,31.24
5234,67,2020-07-01 15:03:00,159.4,31.88
5235,6,2020-07-01 15:52:00,140.0,28.0
5236,8,2020-07-01 16:51:00,125.0,25.0
5237,14,2020-07-01 17:38:00,34.4,6.88
5238,10,2020-07-01 17:40:00,13.1,2.62
5239,13,2020-07-01 17:52:00,21.5,4.3
5240,68,2020-07-01 18:49:00,2.4,0.48
5241,2,2020-07-01 19:27:00,26.5,5.3
5242,5,2020-07-01 19:32:00,8.5,1.7
5243,67,2020-07-01 19:32:00,2.4,0.48
5244,14,2020-07-01 20:20:00,161.4,32.28
5245,10,2020-07-01 20:22:00,145.4,29.08
5246,0,2020-07-01 21:15:00,2.1,0.42
5247,5,2020-07-01 21:43:00,41.2,8.24
5248,9,2020-07-01 22:29:00,113.1,22.62
5249,68,2020-07-01 22:37:00,13.3,2.66
5250,7,2020-07-02 10:43:00,117.3,23.46
5251,4,2020-07-02 11:11:00,2.4,0.48
5252,9,2020-07-02 12:05:00,140.0,28.0
5253,10,2020-07-02 12:20:00,4.8,0.96
5254,1,2020-07-02 13:15:00,2.4,0.48
5255,9,2020-07-02 13:16:00,127.4,25.48
5256,2,2020-07-02 13:27:00,242.0,48.4
5257,10,2020-07-02 14:01:00,127.7,25.54
5258,67,2020-07-02 14:43:00,4.6,0.92
5259,5,2020-07-02 15:11:00,44.0,8.8
5260,12,2020-07-02 15:58:00,64.1,12.82
5261,5,2020-07-02 16:49:00,29.2,5.84
5262,4,2020-07-02 17:31:00,164.2,32.84
5263,7,2020-07-02 18:18:00,35.1,7.02
5264,10,2020-07-02 18:27:00,254.6,50.92
5265,1,2020-07-02 18:41:00,13.0,2.6
5266,5,2020-07-02 19:01:00,10.6,2.12
5267,9,2020-07-02 19:57:00,105.0,21.0
5268,2,2020-07-02 20:22:00,7.0,1.4
5269,7,2020-07-02 20:50:00,111.3,22.26
5270,1,2020-07-02 21:28:00,33.4,6.68
5271,14,2020-07-02 22:25:00,154.7,30.94
5272,9,2020-07-03 10:42:00,112.0,22.4
5273,0,2020-07-03 11:33:00,46.4,9.28
5274,0,2020-07-03 11:44:00,114.6,22.92
5275,9,2020-07-03 12:40:00,17.7,3.54
5276,13,2020-07-03 12:53:00,20.4,4.08
5277,6,2020-07-03 12:58:00,16.2,3.24
5278,3,2020-07-03 13:57:00,120.7,24.14
5279,1,2020-07-03 14:47:00,157.3,31.46
5280,68,2020-07-03 15:13:00,242.7,48.54
5281,9,2020-07-03 15:52:00,4.8,0.96
5282,67,2020-07-03 16:12:00,144.1,28.82
5283,0,2020-07-03 16:27:00,130.9,26.18
5284,2,2020-07-03 17:18:00,4.5,0.9
5285,6,2020-07-03 17:48:00,58.0,11.6
5286,10,2020-07-03 18:26:00,125.3,25.06
5287,68,2020-07-03 18:33:00,121.6,24.32
5288,7,2020-07-03 19:24:00,57.8,11.56
5289,13,2020-07-03 19:32:00,10.0,2.0
5290,9,2020-07-03 20:05:00,13.2,2.64
5291,68,2020-07-03 21:03:00,12.3,2.46
5292,6,2020-07-03 21:36:00,130.7,26.14
5293,4,2020-07-03 22:15:00,218.7,43.74
5294,13,2020-07-03 22:38:00,14.4,2.88
5295,7,2020-07-03 22:49:00,55.4,11.08
5296,0,2020-07-04 10:17:00,26.3,5.26
5297,7,2020-07-04 10:36:00,221.3,44.26
5298,13,2020-07-04 10:41:00,69.7,13.94
5299,8,2020-07-04 11:09:00,21.0,4.2
5300,3,2020-07-04 11:31:00,232.8,46.56
5301,5,2020-07-04 11:44:00,166.0,33.2
5302,3,2020-07-04 12:08:00,5.0,1.0
5303,3,2020-07-04 12:19:00,11.6,2.32
5304,7,2020-07-04 12:25:00,71.7,14.34
5305,3,2020-07-04 12:51:00,13.2,2.64
5306,12,2020-07-04 12:51:00,39.8,7.96
5307,68,2020-07-04 13:12:00,107.0,21.4
5308,2,2020-07-04 13:28:00,61.9,12.38
5309,1,2020-07-04 13:42:00,58.9,11.78
5310,14,2020-07-04 14:10:00,26.3,5.26
5311,0,2020-07-04 14:32:00,10.0,2.0
5312,9,2020-07-04 14:52:00,24.3,4.86
5313,68,2020-07-04 15:13:00,22.3,4.46
5314,0,2020-07-04 15:41:00,42.3,8.46
5315,1,2020-07-04 15:59:00,283.1,56.62
5316,4,2020-07-04 16:26:00,2.4,0.48
5317,7,2020-07-04 16:48:00,52.2,10.44
5318,13,2020-07-04 17:01:00,102.2,20.44
5319,13,2020-07-04 17:02:00,4.5,0.9
5320,9,2020-07-04 17:04:00,57.1,11.42
5321,4,2020-07-04 17:13:00,8.5,1.7
5322,7,2020-07-04 17:21:00,16.4,3.28
5323,14,2020-07-04 17:23:00,10.1,2.02
5324,6,2020-07-04 17:25:00,76.5,15.3
5325,4,2020-07-04 17:45:00,54.7,10.94
5326,13,2020-07-04 17:47:00,26.9,5.38
5327,2,2020-07-04 17:51:00,245.6,49.12
5328,8,2020-07-04 17:57:00,13.8,2.76
5329,9,2020-07-04 18:17:00,44.2,8.84
5330,8,2020-07-04 18:41:00,78.2,15.64
5331,3,2020-07-04 18:42:00,27.1,5.42
5332,4,2020-07-04 18:51:00,7.0,1.4
5333,12,2020-07-04 19:03:00,373.6,74.72
5334,6,2020-07-04 19:06:00,7.0,1.4
5335,67,2020-07-04 19:07:00,39.5,7.9
5336,67,2020-07-04 19:20:00,56.2,11.24
5337,3,2020-07-04 19:30:00,17.2,3.44
5338,0,2020-07-04 19:30:00,120.8,24.16
5339,14,2020-07-04 19:56:00,44.0,8.8
5340,10,2020-07-04 20:07:00,2.4,0.48
5341,14,2020-07-04 20:21:00,13.8,2.76
5342,67,2020-07-04 20:45:00,44.0,8.8
5343,1,2020-07-04 21:08:00,8.5,1.7
5344,68,2020-07-04 21:20:00,5.0,1.0
5345,3,2020-07-04 21:42:00,11.6,2.32
5346,2,2020-07-04 21:50:00,17.9,3.58
5347,10,2020-07-04 22:20:00,31.7,6.34
5348,9,2020-07-04 22:23:00,26.8,5.36
5349,5,2020-07-04 22:45:00,110.7,22.14
5350,67,2020-07-04 22:57:00,30.0,6.0
5351,10,2020-07-05 11:05:00,34.7,6.94
5352,2,2020-07-05 11:14:00,2.4,0.48
5353,10,2020-07-05 11:14:00,31.1,6.22
5354,68,2020-07-05 12:10:00,2.2,0.44
5355,0,2020-07-05 12:40:00,23.3,4.66
5356,3,2020-07-05 12:40:00,68.2,13.64
5357,13,2020-07-05 13:03:00,62.5,12.5
5358,5,2020-07-05 13:18:00,153.1,30.62
5359,68,2020-07-05 13:44:00,109.9,21.98
5360,3,2020-07-05 14:17:00,41.8,8.36
5361,6,2020-07-05 14:39:00,55.7,11.14
5362,4,2020-07-05 15:30:00,73.7,14.74
5363,7,2020-07-05 16:13:00,37.4,7.48
5364,2,2020-07-05 16:15:00,233.1,46.62
5365,10,2020-07-05 16:53:00,123.8,24.76
5366,10,2020-07-05 17:50:00,53.5,10.7
5367,67,2020-07-05 18:50:00,119.1,23.82
5368,2,2020-07-05 18:57:00,120.8,24.16
5369,12,2020-07-05 19:54:00,16.0,3.2
5370,3,2020-07-05 20:01:00,23.9,4.78
5371,9,2020-07-05 20:18:00,12.4,2.48
5372,1,2020-07-05 20:55:00,41.3,8.26
5373,4,2020-07-05 21:35:00,8.5,1.7
5374,4,2020-07-05 22:27:00,51.6,10.32
5375,3,2020-07-06 10:50:00,2.4,0.48
5376,14,2020-07-06 11:24:00,35.6,7.12
5377,10,2020-07-06 12:09:00,123.2,24.64
5378,9,2020-07-06 13:09:00,6.9,1.38
5379,0,2020-07-06 13:48:00,2.4,0.48
5380,4,2020-07-06 14:42:00,2.4,0.48
5381,68,2020-07-06 15:02:00,68.8,13.76
5382,10,2020-07-06 15:47:00,201.4,40.28
5383,5,2020-07-06 15:58:00,18.6,3.72
5384,68,2020-07-06 16:46:00,20.3,4.06
5385,5,2020-07-06 17:17:00,66.3,13.26
5386,14,2020-07-06 17:52:00,9.1,1.82
5387,8,2020-07-06 18:04:00,16.6,3.32
5388,68,2020-07-06 18:13:00,14.1,2.82
5389,8,2020-07-06 18:46:00,125.7,25.14
5390,10,2020-07-06 19:29:00,52.5,10.5
5391,8,2020-07-06 20:17:00,159.0,31.8
5392,4,2020-07-06 20:58:00,51.8,10.36
5393,6,2020-07-06 21:31:00,63.6,12.72
5394,68,2020-07-06 22:22:00,4.3,0.86
5395,67,2020-07-06 22:51:00,21.6,4.32
5396,3,2020-07-07 10:15:00,59.4,11.88
5397,7,2020-07-07 10:34:00,26.0,5.2
5398,67,2020-07-07 11:18:00,2.1,0.42
5399,8,2020-07-07 12:16:00,18.0,3.6
5400,9,2020-07-07 13:08:00,2.4,0.48
5401,2,2020-07-07 13:48:00,111.3,22.26
5402,8,2020-07-07 14:43:00,6.6,1.32
5403,10,2020-07-07 15:34:00,7.8,1.56
5404,13,2020-07-07 15:39:00,9.4,1.88
5405,13,2020-07-07 15:59:00,19.6,3.92
5406,7,2020-07-07 16:56:00,44.0,8.8
5407,2,2020-07-07 17:36:00,154.7,30.94
5408,3,2020-07-07 18:05:00,10.1,2.02
5409,9,2020-07-07 18:48:00,17.7,3.54
5410,9,2020-07-07 19:39:00,30.6,6.12
5411,10,2020-07-07 19:47:00,4.6,0.92
5412,9,2020-07-07 20:16:00,46.4,9.28
5413,9,2020-07-07 21:14:00,163.2,32.64
5414,1,2020-07-07 21:19:00,122.8,24.56
5415,14,2020-07-07 21:25:00,26.6,5.32
5416,9,2020-07-07 21:38:00,17.7,3.54
5417,13,2020-07-07 22:14:00,144.5,28.9
5418,10,2020-07-07 22:24:00,11.2,2.24
5419,5,2020-07-08 10:38:00,2.2,0.44
5420,8,2020-07-08 11:20:00,29.4,5.88
5421,67,2020-07-08 12:15:00,8.7,1.74
5422,1,2020-07-08 12:29:00,18.3,3.66
5423,4,2020-07-08 12:55:00,33.1,6.62
5424,8,2020-07-08 13:32:00,17.2,3.44
5425,2,2020-07-08 14:26:00,98.6,19.72
5426,3,2020-07-08 15:01:00,163.2,32.64
5427,68,2020-07-08 15:53:00,25.5,5.1
5428,9,2020-07-08 16:22:00,29.8,5.96
5429,3,2020-07-08 17:00:00,159.6,31.92
5430,14,2020-07-08 17:15:00,61.3,12.26
5431,10,2020-07-08 17:49:00,108.7,21.74
5432,5,2020-07-08 18:07:00,163.9,32.78
5433,7,2020-07-08 18:48:00,157.4,31.48
5434,10,2020-07-08 19:03:00,25.9,5.18
5435,1,2020-07-08 19:58:00,20.7,4.14
5436,14,2020-07-08 20:05:00,2.4,0.48
5437,9,2020-07-08 20:35:00,21.7,4.34
5438,68,2020-07-08 21:34:00,156.8,31.36
5439,2,2020-07-08 21:41:00,13.2,2.64
5440,67,2020-07-08 21:47:00,19.8,3.96
5441,12,2020-07-08 22:00:00,146.9,29.38
5442,13,2020-07-08 22:39:00,171.0,34.2
5443,8,2020-07-08 22:50:00,53.9,10.78
5444,13,2020-07-09 10:17:00,109.1,21.82
5445,10,2020-07-09 10:27:00,30.7,6.14
5446,7,2020-07-09 11:04:00,30.3,6.06
5447,10,2020-07-09 11:42:00,2.4,0.48
5448,68,2020-07-09 11:47:00,8.9,1.78
5449,9,2020-07-09 12:15:00,56.4,11.28
5450,6,2020-07-09 12:24:00,2.4,0.48
5451,7,2020-07-09 12:41:00,122.6,24.52
5452,67,2020-07-09 12:50:00,125.5,25.1
5453,7,2020-07-09 13:12:00,14.4,2.88
5454,1,2020-07-09 13:59:00,167.1,33.42
5455,13,2020-07-09 14:54:00,149.2,29.84
5456,5,2020-07-09 15:28:00,22.5,4.5
5457,9,2020-07-09 16:11:00,31.6,6.32
5458,4,2020-07-09 16:55:00,122.1,24.42
5459,0,2020-07-09 17:35:00,75.6,15.12
5460,10,2020-07-09 18:20:00,31.8,6.36
5461,68,2020-07-09 18:25:00,6.7,1.34
5462,8,2020-07-09 19:01:00,8.5,1.7
5463,10,2020-07-09 19:21:00,8.5,1.7
5464,0,2020-07-09 20:14:00,152.6,30.52
5465,8,2020-07-09 21:09:00,55.6,11.12
5466,6,2020-07-09 21:21:00,4.6,0.92
5467,6,2020-07-09 21:53:00,10.1,2.02
5468,9,2020-07-09 22:20:00,13.5,2.7
5469,67,2020-07-10 10:42:00,2.1,0.42
5470,2,2020-07-10 10:45:00,121.5,24.3
5471,68,2020-07-10 11:31:00,14.6,2.92
5472,0,2020-07-10 12:17:00,143.0,28.6
5473,0,2020-07-10 13:15:00,2.1,0.42
5474,4,2020-07-10 13:19:00,171.7,34.34
5475,8,2020-07-10 13:38:00,10.0,2.0
5476,12,2020-07-10 13:51:00,94.7,18.94
5477,13,2020-07-10 14:13:00,109.1,21.82
5478,1,2020-07-10 14:15:00,21.3,4.26
5479,1,2020-07-10 15:04:00,15.0,3.0
5480,12,2020-07-10 15:55:00,9.8,1.96
5481,4,2020-07-10 16:17:00,44.0,8.8
5482,12,2020-07-10 16:23:00,10.1,2.02
5483,68,2020-07-10 16:23:00,63.9,12.78
5484,12,2020-07-10 16:24:00,42.1,8.42
5485,0,2020-07-10 16:41:00,2.1,0.42
5486,68,2020-07-10 17:34:00,6.3,1.26
5487,6,2020-07-10 18:29:00,11.7,2.34
5488,68,2020-07-10 19:09:00,34.7,6.94
5489,14,2020-07-10 20:07:00,184.9,36.98
5490,2,2020-07-10 21:01:00,71.9,14.38
5491,4,2020-07-10 21:12:00,32.1,6.42
5492,0,2020-07-10 21:18:00,2.4,0.48
5493,4,2020-07-10 22:13:00,2.4,0.48
5494,3,2020-07-10 22:15:00,71.6,14.32
5495,12,2020-07-11 10:50:00,65.9,13.18
5496,0,2020-07-11 11:20:00,24.8,4.96
5497,13,2020-07-11 11:20:00,2.1,0.42
5498,6,2020-07-11 11:29:00,119.2,23.84
5499,5,2020-07-11 11:48:00,20.2,4.04
5500,67,2020-07-11 11:49:00,120.8,24.16
5501,1,2020-07-11 12:18:00,158.6,31.72
5502,4,2020-07-11 12:27:00,122.3,24.46
5503,13,2020-07-11 12:48:00,50.0,10.0
5504,9,2020-07-11 12:56:00,206.4,41.28
5505,68,2020-07-11 13:26:00,14.1,2.82
5506,6,2020-07-11 13:41:00,257.7,51.54
5507,7,2020-07-11 14:02:00,120.2,24.04
5508,5,2020-07-11 14:14:00,19.2,3.84
5509,14,2020-07-11 14:16:00,2.4,0.48
5510,14,2020-07-11 14:22:00,138.8,27.76
5511,0,2020-07-11 14:35:00,68.8,13.76
5512,7,2020-07-11 14:51:00,119.2,23.84
5513,1,2020-07-11 14:58:00,10.2,2.04
5514,0,2020-07-11 15:02:00,218.8,43.76
5515,9,2020-07-11 15:32:00,73.6,14.72
5516,10,2020-07-11 15:53:00,17.4,3.48
5517,3,2020-07-11 16:03:00,47.0,9.4
5518,12,2020-07-11 16:03:00,16.8,3.36
5519,8,2020-07-11 16:05:00,57.8,11.56
5520,67,2020-07-11 16:20:00,25.7,5.14
5521,0,2020-07-11 16:20:00,65.2,13.04
5522,9,2020-07-11 16:22:00,68.1,13.62
5523,12,2020-07-11 16:28:00,15.2,3.04
5524,5,2020-07-11 16:40:00,137.4,27.48
5525,0,2020-07-11 16:41:00,262.2,52.44
5526,67,2020-07-11 16:57:00,2.4,0.48
5527,3,2020-07-11 17:02:00,49.0,9.8
5528,10,2020-07-11 17:18:00,48.6,9.72
5529,68,2020-07-11 17:21:00,138.0,27.6
5530,5,2020-07-11 17:50:00,10.1,2.02
5531,0,2020-07-11 18:02:00,8.4,1.68
5532,4,2020-07-11 18:18:00,15.8,3.16
5533,9,2020-07-11 18:41:00,14.1,2.82
5534,0,2020-07-11 18:49:00,24.1,4.82
5535,13,2020-07-11 19:16:00,13.0,2.6
5536,7,2020-07-11 19:25:00,76.4,15.28
5537,13,2020-07-11 19:31:00,123.6,24.72
5538,10,2020-07-11 19:46:00,25.8,5.16
5539,8,2020-07-11 20:09:00,2.1,0.42
5540,3,2020-07-11 20:31:00,271.4,54.28
5541,8,2020-07-11 20:51:00,60.4,12.08
5542,68,2020-07-11 21:11:00,136.8,27.36
5543,2,2020-07-11 21:15:00,20.1,4.02
5544,4,2020-07-11 21:27:00,118.4,23.68
5545,10,2020-07-11 21:45:00,161.5,32.3
5546,10,2020-07-11 21:46:00,7.5,1.5
5547,4,2020-07-11 22:06:00,10.1,2.02
5548,68,2020-07-11 22:11:00,12.7,2.54
5549,1,2020-07-11 22:38:00,8.5,1.7
5550,1,2020-07-11 22:45:00,2.1,0.42
5551,14,2020-07-12 11:25:00,54.7,10.94
5552,67,2020-07-12 11:37:00,167.7,33.54
5553,67,2020-07-12 12:29:00,201.7,40.34
5554,9,2020-07-12 13:00:00,5.0,1.0
5555,3,2020-07-12 13:55:00,27.9,5.58
5556,68,2020-07-12 14:36:00,168.0,33.6
5557,6,2020-07-12 14:42:00,166.3,33.26
5558,5,2020-07-12 15:02:00,331.0,66.2
5559,3,2020-07-12 15:12:00,2.6,0.52
5560,0,2020-07-12 15:13:00,46.1,9.22
5561,1,2020-07-12 15:39:00,73.2,14.64
5562,9,2020-07-12 15:51:00,21.8,4.36
5563,14,2020-07-12 16:01:00,133.8,26.76
5564,0,2020-07-12 16:15:00,15.8,3.16
5565,8,2020-07-12 16:48:00,18.0,3.6
5566,3,2020-07-12 17:38:00,201.9,40.38
5567,6,2020-07-12 18:00:00,35.8,7.16
5568,12,2020-07-12 18:34:00,161.6,32.32
5569,3,2020-07-12 19:21:00,54.2,10.84
5570,12,2020-07-12 19:31:00,17.0,3.4
5571,13,2020-07-12 19:50:00,19.4,3.88
5572,0,2020-07-12 20:14:00,7.8,1.56
5573,14,2020-07-12 21:10:00,5.6,1.12
5574,1,2020-07-12 21:14:00,2.6,0.52
5575,12,2020-07-12 21:44:00,164.8,32.96
5576,2,2020-07-12 22:04:00,4.5,0.9
5577,2,2020-07-13 10:57:00,13.2,2.64
5578,13,2020-07-13 11:26:00,44.0,8.8
5579,6,2020-07-13 11:38:00,21.6,4.32
5580,14,2020-07-13 11:50:00,14.0,2.8
5581,0,2020-07-13 12:33:00,77.9,15.58
5582,4,2020-07-13 13:27:00,2.4,0.48
5583,6,2020-07-13 14:25:00,42.2,8.44
5584,0,2020-07-13 14:34:00,9.9,1.98
5585,6,2020-07-13 15:29:00,8.5,1.7
5586,4,2020-07-13 15:31:00,134.1,26.82
5587,9,2020-07-13 15:44:00,8.5,1.7
5588,9,2020-07-13 15:55:00,13.8,2.76
5589,3,2020-07-13 16:28:00,26.1,5.22
5590,67,2020-07-13 16:29:00,31.8,6.36
5591,67,2020-07-13 16:45:00,23.7,4.74
5592,67,2020-07-13 16:57:00,66.5,13.3
5593,2,2020-07-13 17:47:00,8.0,1.6
5594,5,2020-07-13 18:19:00,110.6,22.12
5595,8,2020-07-13 18:25:00,131.4,26.28
5596,12,2020-07-13 19:05:00,124.5,24.9
5597,9,2020-07-13 19:32:00,181.0,36.2
5598,13,2020-07-13 20:03:00,71.4,14.28
5599,12,2020-07-13 20:20:00,25.8,5.16
5600,8,2020-07-13 20:53:00,159.0,31.8
5601,0,2020-07-13 21:22:00,21.5,4.3
5602,10,2020-07-13 21:46:00,58.0,11.6
5603,6,2020-07-13 22:44:00,29.4,5.88
5604,12,2020-07-14 10:41:00,8.5,1.7
5605,5,2020-07-14 11:08:00,44.0,8.8
